,date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16511,2/25/2015,1980000,4,3.5,4500,44384,1.0,0,0,3,12,3340,1160,1990,0,98004,47.6323,-122.19200000000001,2540,26287
16512,12/26/2014,250000,3,1.75,1780,35233,1.0,0,0,4,8,1420,360,1979,0,98001,47.2949,-122.26899999999999,1950,17334
16513,12/18/2014,950000,4,2.75,3800,12200,2.0,0,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,14796
16514,9/2/2014,725000,3,2.5,2980,16996,2.0,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438
16515,5/12/2014,505000,4,2.5,2780,6369,1.0,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.21600000000001,2170,7490
16516,4/18/2015,90000,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120
16517,4/9/2015,400000,4,2.0,2060,3060,2.0,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,3766
16518,2/17/2015,407000,3,1.0,1140,7785,1.0,0,0,3,8,1140,0,1954,0,98177,47.708999999999996,-122.363,2080,10620
16519,12/19/2014,651000,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.32600000000001,1620,4080
16520,2/5/2015,485000,3,2.25,2090,7450,1.0,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644
16521,1/13/2015,460000,4,2.75,3460,13168,2.0,0,0,4,8,3460,0,1932,1986,98022,47.2046,-121.99600000000001,1500,7670
16522,3/9/2015,369000,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.37899999999999,1050,4693
16523,6/20/2014,355000,2,1.0,1240,27042,1.0,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
16524,9/16/2014,155000,2,1.0,810,4755,1.0,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,4755
16525,12/15/2014,1000000,3,1.0,1880,5450,1.5,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450
16526,2/11/2015,419625,4,2.5,2680,11590,2.0,0,0,4,9,2680,0,1988,0,98058,47.4395,-122.163,2580,8225
16527,2/18/2015,435000,3,2.0,2040,6880,2.0,0,0,4,7,2040,0,1954,0,98133,47.7601,-122.351,1710,7597
16528,5/11/2015,379000,4,1.75,2180,7876,1.0,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225
16529,2/24/2015,293000,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502
16530,8/6/2014,592100,4,2.75,2310,7851,1.0,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.18700000000001,2230,7359
16531,11/10/2014,362000,3,1.75,1120,9730,1.0,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,8717
16532,12/3/2014,227000,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.25399999999999,2090,10035
16533,8/19/2014,335500,3,1.75,1260,8487,1.0,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.20100000000001,1890,13051
16534,8/18/2014,213000,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,54450
16535,3/26/2015,338000,5,2.5,2400,4496,2.0,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319
16536,10/22/2014,163500,3,1.0,940,7200,1.0,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800
16537,11/24/2014,199988,2,1.0,860,5000,1.0,0,0,3,7,860,0,1949,0,98178,47.5005,-122.26700000000001,1130,6000
16538,7/25/2014,1190000,3,2.25,2390,7875,1.0,0,1,3,10,1980,410,1948,0,98105,47.6515,-122.27799999999999,3720,9075
16539,4/7/2015,320000,4,2.5,3130,5200,2.0,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,5200
16540,6/16/2014,450000,6,2.25,3550,11780,1.0,0,0,4,8,2960,590,1948,0,98125,47.7218,-122.31200000000001,2360,8850
16541,10/30/2014,249900,2,2.0,1470,2541,2.0,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,2721
16542,6/12/2014,223000,2,1.0,910,9869,1.0,0,0,3,6,910,0,1957,0,98058,47.4572,-122.184,1480,9750
16543,2/10/2015,631000,4,4.0,2630,59586,1.0,0,0,3,7,1470,1160,1963,0,98055,47.4496,-122.209,2230,5715
16544,5/5/2015,350000,4,2.25,1780,10416,1.0,0,0,5,7,1060,720,1963,0,98055,47.4414,-122.189,1780,9975
16545,7/14/2014,279000,3,1.75,1430,39160,1.0,0,0,3,7,900,530,1925,1987,98065,47.5513,-121.801,1430,40860
16546,4/9/2015,310000,5,2.0,2730,7344,1.0,0,0,5,7,1510,1220,1962,0,98058,47.4602,-122.171,1730,7700
16547,8/12/2014,185000,2,1.0,900,8000,1.0,0,0,4,6,900,0,1954,0,98198,47.4217,-122.31700000000001,1240,8000
16548,3/16/2015,445000,3,2.5,1740,22089,1.0,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925
16549,12/12/2014,365000,4,2.5,2905,4874,2.0,0,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271
16550,4/23/2015,333500,3,1.5,2230,9120,1.0,0,0,3,7,1390,840,1959,0,98146,47.5008,-122.35799999999999,1420,8450
16551,11/20/2014,385000,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300
16552,5/20/2014,345000,3,1.5,1240,11200,1.0,0,0,4,7,1240,700,1954,0,98006,47.5716,-122.13799999999999,1240,11008
16553,11/10/2014,1260000,3,3.0,3230,8625,2.0,0,3,3,10,2220,1010,1998,0,98116,47.562,-122.404,2330,6022
16554,5/23/2014,440000,4,2.5,2560,10400,1.0,0,0,4,7,1280,1280,1965,0,98027,47.5225,-122.04,1740,11050
16555,9/25/2014,444500,3,2.5,2600,4724,2.0,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.87799999999999,2400,4724
16556,11/13/2014,340000,4,1.0,1200,11834,1.0,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,47462
16557,3/12/2015,680000,4,1.0,1660,6075,1.5,0,0,5,7,1660,0,1915,0,98117,47.6755,-122.40299999999999,1810,5400
16558,9/9/2014,420000,3,1.75,1140,8558,1.0,0,0,4,7,1140,0,1982,0,98033,47.7027,-122.198,1490,10530
16559,12/29/2014,438500,3,2.25,3050,10689,2.0,0,0,4,9,3050,0,1988,0,98092,47.3326,-122.20100000000001,2697,10925
16560,9/18/2014,109500,2,1.0,800,10625,1.0,0,0,3,6,800,0,1942,0,98168,47.496,-122.31700000000001,1130,10625
16561,4/10/2015,461000,4,2.75,1700,7495,1.0,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495
16562,8/11/2014,968000,4,1.75,2630,9645,1.0,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439
16563,9/23/2014,355000,3,1.75,1960,7705,1.0,0,0,4,7,980,980,1950,0,98106,47.53,-122.34700000000001,1380,4349
16564,3/27/2015,249000,3,1.5,1180,11579,1.0,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,22486
16565,3/26/2015,256500,5,2.5,1960,7350,1.0,0,0,4,7,1360,600,1969,0,98058,47.4368,-122.165,1900,7350
16566,3/2/2015,1810000,5,2.5,4250,20441,1.0,0,1,4,11,2490,1760,1984,0,98004,47.6377,-122.211,3620,16304
16567,12/23/2014,269000,3,2.25,1950,8661,1.0,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.36200000000001,1950,8800
16568,11/12/2014,1350000,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217
16569,6/20/2014,885000,3,2.25,2060,9552,1.0,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.23100000000001,2930,11212
16570,4/23/2015,455000,3,2.0,1640,9825,1.0,0,0,4,7,1090,550,1971,0,98034,47.7244,-122.2,1500,9750
16571,6/9/2014,980000,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,0,98119,47.641999999999996,-122.35799999999999,2190,4200
16572,8/1/2014,412500,3,1.75,1530,6300,1.0,0,0,3,6,1530,0,1942,2004,98126,47.51600000000001,-122.375,920,6300
16573,12/17/2014,740000,4,3.5,3060,4777,2.0,0,0,3,9,3060,0,2007,0,98029,47.555,-122.0,3060,4935
16574,8/23/2014,1300000,4,2.25,2860,5658,2.0,0,3,3,10,2130,730,1933,0,98199,47.6395,-122.40899999999999,2700,5221
16575,3/12/2015,326000,2,1.5,1030,798,3.0,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026
16576,6/7/2014,568500,4,2.5,2460,4200,2.0,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,4200
16577,9/22/2014,620000,4,2.5,2500,8282,2.0,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,8046
16578,4/17/2015,283000,3,1.75,1830,7600,2.0,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000
16579,8/14/2014,875000,6,3.25,2820,4536,2.0,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,4536
16580,5/27/2015,1310000,4,2.25,3750,5000,2.0,0,0,5,8,2440,1310,1924,0,98115,47.6747,-122.303,2170,4590
16581,10/23/2014,289950,3,2.5,2070,6145,2.0,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.17200000000001,2070,5297
16582,11/14/2014,252500,3,2.5,1780,7192,1.0,0,0,4,7,1250,530,1974,0,98031,47.4093,-122.17299999999999,1870,8500
16583,10/29/2014,376000,4,2.25,2200,6750,1.0,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.20200000000001,2710,6750
16584,5/22/2014,635700,4,2.5,3240,13978,1.0,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,12767
16585,10/28/2014,710000,4,2.5,2880,12349,2.0,0,0,3,10,2880,0,1996,0,98075,47.5879,-121.973,3490,11539
16586,3/1/2015,440000,3,1.75,1570,5120,1.0,0,2,3,7,980,590,1947,0,98177,47.7166,-122.365,2420,7200
16587,6/30/2014,439000,3,2.5,3180,7904,1.0,0,0,3,8,1810,1370,2006,0,98056,47.489,-122.181,1950,7800
16588,6/16/2014,455000,2,1.5,1310,12196,1.5,0,0,3,6,1310,0,1970,0,98052,47.6487,-122.12200000000001,2970,12196
16589,5/19/2014,225000,2,1.0,910,9612,1.0,0,0,4,7,910,0,1981,0,98058,47.4297,-122.152,1410,9611
16590,7/28/2014,250000,3,1.0,1460,10914,1.0,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.17299999999999,1490,8314
16591,4/7/2015,585000,4,3.25,3410,34939,2.0,0,0,4,9,2470,940,1992,0,98027,47.458999999999996,-122.00299999999999,2450,39045
16592,4/7/2015,685000,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,4640
16593,6/20/2014,420000,5,2.75,2280,10319,1.0,0,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,8056
16594,11/22/2014,245000,2,1.0,670,1675,1.0,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740
16595,11/4/2014,275000,4,2.0,1480,15000,1.0,0,0,4,7,1480,0,1957,0,98055,47.4312,-122.196,1450,8768
16596,10/29/2014,270000,3,2.0,2330,8000,1.0,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227
16597,10/21/2014,767250,4,3.0,2170,2500,2.0,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080
16598,9/4/2014,229000,3,2.0,1760,9900,1.0,0,0,4,7,1760,0,1943,0,98166,47.4783,-122.338,1190,9900
16599,4/27/2015,400000,3,1.0,1240,4000,1.5,0,0,3,8,1240,0,1928,0,98106,47.5467,-122.359,1200,17707
16600,8/12/2014,2200000,5,3.25,5210,35765,2.5,0,4,5,10,4940,270,1911,0,98136,47.5463,-122.397,2590,10250
16601,7/7/2014,665000,5,2.0,2800,17788,1.0,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282
16602,3/23/2015,500000,4,2.25,2060,44431,2.0,0,0,3,7,2060,0,1988,0,98077,47.744,-122.046,2160,45657
16603,4/1/2015,355500,5,2.0,2360,19899,1.0,0,0,4,7,2360,0,1968,0,98010,47.3299,-122.046,1860,19998
16604,12/5/2014,369000,4,2.5,2370,6557,2.0,0,0,3,9,2370,0,1998,0,98042,47.423,-122.155,2370,7378
16605,2/2/2015,338500,2,1.0,720,6050,1.0,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,7280
16606,4/29/2015,256000,3,1.0,950,4000,1.0,0,0,3,7,780,170,1949,0,98118,47.5232,-122.28399999999999,1230,4000
16607,3/4/2015,470000,3,2.5,1980,9725,2.0,0,0,3,8,1980,0,1994,0,98045,47.4856,-121.802,2070,9834
16608,5/27/2014,675000,3,2.5,2540,7680,2.0,0,1,4,9,2540,0,1940,2001,98177,47.7175,-122.36399999999999,2490,7680
16609,11/10/2014,369950,4,2.75,2760,7533,1.0,0,0,3,8,1400,1360,1997,0,98042,47.371,-122.10799999999999,2340,7943
16610,9/15/2014,615000,5,3.5,2950,7980,2.0,0,3,3,9,2350,600,2005,0,98065,47.5339,-121.85799999999999,2950,7980
16611,5/5/2015,1200000,5,3.0,3640,28531,2.0,0,0,3,10,3640,0,1996,0,98006,47.5502,-122.13,3330,17186
16612,7/28/2014,950000,3,1.75,2150,3503,2.0,0,0,3,8,1870,280,1921,0,98112,47.6285,-122.303,3920,6402
16613,10/21/2014,799500,4,2.5,2760,5750,2.0,0,0,3,8,2760,0,1993,0,98112,47.626999999999995,-122.303,2760,5390
16614,7/9/2014,187000,2,1.0,840,11600,1.0,0,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,9120
16615,5/20/2014,598000,5,2.25,2890,12478,2.0,0,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,11880
16616,4/17/2015,429950,3,2.25,2060,10160,1.0,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186
16617,3/31/2015,347950,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,1962,0,98059,47.4611,-122.06700000000001,1810,14550
16618,5/9/2014,851000,3,2.5,3560,107290,2.0,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.04899999999999,3660,89298
16619,10/29/2014,205000,3,1.0,1210,10185,1.0,0,0,3,6,1210,0,1957,0,98146,47.4873,-122.345,1320,10245
16620,3/27/2015,225000,3,2.25,1590,9200,1.0,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200
16621,10/6/2014,705000,4,2.25,2620,10536,1.0,0,0,3,8,1520,1100,1979,0,98075,47.5847,-122.075,2760,12431
16622,5/5/2015,535000,5,2.5,3190,6178,2.0,0,0,3,8,3190,0,2003,0,98059,47.5104,-122.154,2480,7548
16623,1/21/2015,222500,3,2.0,1450,9044,2.0,0,0,3,7,1450,0,1990,0,98022,47.1955,-121.98700000000001,1450,9044
16624,4/24/2015,313500,2,1.5,1270,1282,2.0,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,1325
16625,3/17/2015,632000,3,2.25,2730,7521,2.0,0,2,3,9,2730,0,1992,0,98011,47.7704,-122.196,2700,8204
16626,3/22/2015,467000,3,2.0,1840,3432,2.0,0,0,3,7,1840,0,2012,0,98155,47.7368,-122.295,1280,7573
16627,4/24/2015,339000,3,2.25,1970,7210,1.0,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
16628,6/19/2014,712000,3,2.75,3200,6699,2.0,0,0,3,9,3200,0,2004,0,98075,47.5884,-121.991,3020,6699
16629,5/20/2014,335000,3,1.0,1060,10050,1.0,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.23100000000001,1570,9938
16630,7/17/2014,470000,3,3.25,1740,1693,2.0,0,0,3,8,1360,380,2007,0,98116,47.558,-122.382,1130,1626
16631,7/24/2014,367000,3,1.0,810,7000,1.0,0,0,3,7,810,0,1968,0,98052,47.6591,-122.134,1820,7589
16632,5/24/2014,440500,3,2.5,2460,4399,2.0,0,0,3,7,2460,0,2007,0,98065,47.5415,-121.884,2060,4399
16633,5/27/2014,305000,4,1.0,2100,9288,1.0,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,8550
16634,9/8/2014,635000,3,1.75,1530,5000,1.0,0,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5000
16635,6/27/2014,1020000,3,2.25,1670,4800,1.5,0,3,3,8,1670,0,1903,0,98119,47.6356,-122.367,2300,4800
16636,6/2/2014,342000,2,2.5,1175,1366,2.0,0,0,3,8,740,435,2005,0,98103,47.6962,-122.34200000000001,1710,1255
16637,11/11/2014,283000,3,2.25,2130,8800,1.0,0,0,3,8,1270,860,1978,0,98030,47.383,-122.16799999999999,1960,8075
16638,4/24/2015,430000,4,2.75,2470,50123,1.0,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,2200,54520
16639,8/8/2014,245000,4,2.5,1700,4268,2.0,0,0,3,7,1700,0,2000,0,98001,47.3303,-122.26799999999999,1700,4488
16640,6/5/2014,355500,3,2.5,2600,5540,2.0,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,5540
16641,4/9/2015,395000,3,1.0,1460,5000,1.0,0,0,4,7,1460,0,1934,1960,98115,47.6837,-122.32,1790,4000
16642,12/16/2014,324900,4,2.25,2010,7280,2.0,0,0,4,8,2010,0,1988,0,98032,47.3585,-122.286,1660,7579
16643,5/8/2014,660000,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750
16644,8/11/2014,570000,3,2.5,3150,20189,2.0,0,0,3,10,3150,0,1990,0,98058,47.446999999999996,-122.088,2920,20612
16645,11/6/2014,552321,3,2.5,1960,8469,2.0,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,8189
16646,5/28/2014,1100000,2,1.75,2050,11900,1.0,0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,11900
16647,8/25/2014,237000,3,1.5,1800,9216,1.0,0,0,4,7,1800,0,1950,0,98001,47.2739,-122.249,1400,10022
16648,5/4/2015,402000,2,1.0,1210,5600,1.5,0,0,3,7,1210,0,1922,0,98136,47.5322,-122.39200000000001,1400,5028
16649,10/16/2014,470000,3,2.25,1830,39165,1.0,0,0,5,8,1830,0,1963,0,98027,47.4612,-121.992,2020,36184
16650,3/20/2015,395900,3,1.75,1880,8706,1.0,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,7200
16651,10/22/2014,442000,2,1.75,860,5535,1.0,0,0,3,7,860,0,1948,0,98103,47.6901,-122.331,1420,4960
16652,10/15/2014,795000,4,2.75,2890,16397,2.0,0,0,3,10,2890,700,1997,0,98077,47.7102,-122.072,3170,16397
16653,8/12/2014,190500,3,2.0,1390,10155,1.0,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155
16654,11/20/2014,808000,4,2.75,3340,7230,2.0,0,0,3,9,3340,0,1996,0,98027,47.549,-122.096,3230,7529
16655,8/26/2014,500000,4,2.5,2040,6685,2.0,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253
16656,6/19/2014,775000,4,2.75,3010,15992,2.0,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,12333
16657,11/10/2014,300000,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500
16658,4/10/2015,496000,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500
16659,6/20/2014,448000,4,2.5,2510,6853,2.0,0,2,3,9,2510,0,2006,0,98038,47.3547,-122.00299999999999,3400,6965
16660,11/25/2014,645000,2,2.25,2770,11884,1.0,0,3,4,8,1570,1200,1969,0,98070,47.5098,-122.47399999999999,2310,17097
16661,5/23/2014,464600,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500
16662,7/28/2014,590000,3,1.0,1530,2370,2.0,0,0,3,8,1530,0,1901,0,98122,47.6108,-122.303,1310,2370
16663,10/7/2014,399000,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.27600000000001,1570,3902
16664,10/15/2014,305000,2,1.0,1030,6000,1.0,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.28299999999999,1510,5000
16665,11/21/2014,478000,3,1.75,1210,6175,1.0,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.20200000000001,1520,7475
16666,12/17/2014,598800,1,1.0,1090,32010,1.0,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,25346
16667,6/3/2014,430000,4,2.25,1790,7203,1.0,0,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000
16668,7/1/2014,433000,4,1.5,1550,5053,1.0,0,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639
16669,3/20/2015,420000,4,2.75,2400,20000,1.0,0,0,3,8,1170,1230,1961,2015,98058,47.4556,-122.087,1690,20000
16670,6/9/2014,585000,4,1.75,2470,131790,2.0,0,2,3,8,2470,0,1937,0,98070,47.4421,-122.444,1470,92747
16671,8/18/2014,255000,3,1.0,1170,7395,1.0,0,0,4,7,1170,0,1969,0,98055,47.4627,-122.19,1430,7920
16672,4/22/2015,305000,3,1.0,1120,10125,1.0,0,0,3,6,1120,0,1961,0,98059,47.4794,-122.07799999999999,1120,8820
16673,2/25/2015,396000,4,1.0,1040,4420,1.5,0,0,3,6,1040,0,1944,0,98117,47.6945,-122.368,1310,4920
16674,5/8/2014,347500,4,2.5,2460,7350,2.0,0,0,3,9,2460,0,1989,0,98023,47.3061,-122.34899999999999,2390,8568
16675,8/14/2014,900000,4,2.5,3690,11468,2.0,0,0,3,11,3690,0,1987,0,98027,47.5699,-122.09200000000001,3370,10751
16676,9/30/2014,425000,3,1.75,1960,43332,1.0,0,0,4,7,1400,560,1982,0,98077,47.739,-122.04799999999999,2010,44431
16677,5/19/2014,429000,3,2.5,1920,15124,2.0,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477
16678,2/24/2015,540000,3,2.25,1670,3135,2.0,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596
16679,1/27/2015,324950,3,2.0,1340,9750,1.0,0,0,4,7,890,450,1974,0,98024,47.5644,-121.898,1460,12900
16680,4/29/2015,1050000,3,2.25,2610,3357,2.0,0,0,4,7,1980,630,1926,0,98112,47.63800000000001,-122.306,1940,3357
16681,10/29/2014,221000,4,1.75,1540,7200,1.0,0,0,3,7,1260,280,1966,0,98003,47.3424,-122.30799999999999,1540,8416
16682,6/11/2014,405000,3,2.0,1640,7201,1.0,0,0,3,8,1640,0,1948,0,98125,47.7216,-122.289,1750,7201
16683,1/7/2015,1150000,3,2.5,2100,15120,1.0,0,0,4,8,2100,0,1953,0,98004,47.6201,-122.22200000000001,3070,16078
16684,8/22/2014,588000,4,1.75,1930,7245,1.0,0,0,4,8,1510,420,1972,0,98008,47.6396,-122.11200000000001,1880,7245
16685,9/9/2014,234950,3,2.0,1430,10850,1.0,0,0,3,7,1430,700,1994,0,98001,47.2671,-122.23299999999999,1610,8015
16686,10/7/2014,580000,4,1.5,2430,4995,1.5,0,0,4,7,1730,700,1928,0,98144,47.5782,-122.292,2240,5000
16687,7/16/2014,637000,5,3.0,2460,7240,1.0,0,0,3,9,1840,620,1991,0,98006,47.5486,-122.189,2530,7885
16688,10/30/2014,704000,4,2.25,2490,6973,1.0,0,0,4,8,1490,700,1953,0,98199,47.6516,-122.40899999999999,1780,5612
16689,9/25/2014,210000,2,1.0,880,9750,1.0,0,0,5,6,880,0,1938,0,98168,47.4885,-122.29799999999999,1220,9406
16690,5/16/2014,772000,4,2.5,2110,3750,2.0,0,0,3,8,2110,0,2000,0,98117,47.6789,-122.363,1700,5000
16691,4/27/2015,763000,4,1.75,1850,4388,2.0,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107
16692,2/18/2015,213500,2,1.5,2060,7713,1.5,0,0,4,7,2060,0,1930,0,98030,47.3722,-122.185,1780,7713
16693,12/20/2014,255000,2,1.0,1360,9367,1.0,0,0,4,6,680,680,1924,0,98155,47.7689,-122.315,1360,7543
16694,10/17/2014,423500,3,2.0,2000,10490,1.0,0,0,3,8,1430,570,1978,0,98033,47.6976,-122.166,1530,7659
16695,12/22/2014,520000,3,1.5,1810,18483,1.0,0,0,3,8,1810,0,1954,0,98177,47.7617,-122.37799999999999,2920,20279
16696,9/8/2014,550000,3,2.75,2230,14400,1.0,0,0,4,8,1460,770,1977,0,98075,47.5791,-122.04799999999999,2200,13280
16697,1/21/2015,795000,3,2.75,1820,7517,1.0,0,0,3,9,1820,0,1997,0,98116,47.5705,-122.406,2540,8035
16698,8/15/2014,495000,4,3.0,2740,2811,2.0,0,0,3,8,2240,500,2003,0,98072,47.7738,-122.15799999999999,2740,3596
16699,3/2/2015,455000,4,2.5,2710,6558,2.0,0,0,3,9,2710,0,1997,0,98058,47.434,-122.109,2710,7635
16700,3/5/2015,85000,2,1.0,910,9753,1.0,0,0,3,5,910,0,1947,0,98032,47.3897,-122.236,1160,7405
16701,11/4/2014,239000,4,2.0,1980,10585,1.5,0,0,2,6,1980,0,1924,0,98055,47.4836,-122.214,1360,7810
16702,7/30/2014,184900,3,1.0,1040,10080,1.0,0,0,3,6,1040,0,1959,0,98023,47.32899999999999,-122.34299999999999,1000,8736
16703,4/21/2015,386000,4,2.25,2810,8560,1.0,0,0,3,8,1610,1200,1979,0,98058,47.4437,-122.124,2400,7600
16704,6/4/2014,415000,4,2.5,2000,5962,2.0,0,0,3,8,2000,0,1999,0,98133,47.7695,-122.35,1790,10500
16705,5/12/2015,387000,3,1.0,1530,6372,1.0,0,0,3,7,1210,320,1962,0,98118,47.535,-122.289,1960,6426
16706,3/4/2015,2140000,6,4.0,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,47.6285,-122.304,4110,6480
16707,1/7/2015,685000,4,2.25,3133,16197,2.0,0,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,15588
16708,10/31/2014,340000,4,2.5,2020,32710,1.0,0,0,3,7,1070,950,1941,0,98168,47.4969,-122.33,1340,17700
16709,5/11/2015,422000,2,1.0,750,4000,1.0,0,0,4,6,750,0,1926,0,98118,47.5547,-122.272,1120,5038
16710,8/8/2014,442000,3,2.5,1980,39932,2.0,0,0,3,8,1980,0,1994,0,98011,47.7433,-122.196,2610,12769
16711,5/27/2014,280000,3,1.0,1200,6250,1.0,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375
16712,7/3/2014,1150000,5,2.5,3580,8921,2.0,0,0,3,9,3580,0,2000,0,98033,47.69300000000001,-122.20200000000001,2710,9308
16713,11/10/2014,279000,3,2.5,2010,11618,2.0,0,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354
16714,6/23/2014,569000,4,2.0,1730,3884,1.0,0,0,5,7,1060,670,1924,0,98103,47.6624,-122.34899999999999,1360,3563
16715,5/29/2014,1360000,5,3.5,5960,13703,2.0,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.10700000000001,2810,17320
16716,4/10/2015,209950,2,1.0,860,5080,1.0,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477
